id,date,news,label,pct_change,text_length,textlemma,textlengthforlemma,word_count,topic,topic_name
nifty_388,2011-12-15,Energy IPOs fail to ignite investor interest,Neutral,-0.0048,44,energy ipo fail ignite investor interest,40,6,5,other
nifty_388,2011-12-15,Gold hovers at 2-1/2 month lows as selling resumes,Neutral,-0.0048,50,gold hovers month low selling resume,36,6,6,precious metals
nifty_388,2011-12-15,"Amgen names new CEO, raises quarterly dividend",Neutral,-0.0048,46,amgen name new ceo raise quarterly dividend,43,7,3,quarterly results (2)
nifty_388,2011-12-15,"The Ensign Group, Inc. Increases Quarterly Dividend by 9.1% to $0.06 Per Share",Neutral,-0.0048,78,the ensign group inc increase quarterly dividend per share,58,9,3,quarterly results (2)
nifty_388,2011-12-15,"PRECIOUS-Gold rebounds, headed for weakest week in 3 months",Neutral,-0.0048,59,precious gold rebound headed for weakest week month,51,8,6,precious metals
nifty_388,2011-12-15,Dreamliner Delay Hits ANA Flight Plans,Neutral,-0.0048,38,dreamliner delay hit ana flight plan,36,6,9,aviation industry
nifty_388,2011-12-15,IPOs Struggle in Asia,Neutral,-0.0048,21,ipo struggle asia,17,3,5,other
nifty_388,2011-12-15,The Casualty Count,Neutral,-0.0048,18,the casualty count,18,3,9,aviation industry
nifty_388,2011-12-15,"Gold Slides 4.6% to Below $1,600",Neutral,-0.0048,32,gold slide below,16,3,6,precious metals
nifty_388,2011-12-15,ANA Finds Arrival of 787s 'Smooth',Neutral,-0.0048,34,ana find arrival smooth,23,4,9,aviation industry
nifty_389,2011-12-19,"Gold, Silver Appear Set to Shine in '12",Rise,0.0303,39,gold silver appear set shine,28,5,6,precious metals
nifty_390,2011-12-20,FAA Set to Release Pilot-Fatigue Rules,Neutral,0.0019,38,faa set release pilot fatigue rule,34,6,9,aviation industry
nifty_390,2011-12-20,Cathay Scales Back Cargo Ambitions,Neutral,0.0019,34,cathay scale back cargo ambition,32,5,9,aviation industry
nifty_391,2011-12-21,"PRECIOUS-Gold hits one-week high on upbeat US, German data",Rise,0.0089,58,precious gold hit one week high upbeat german data,50,9,6,precious metals
nifty_391,2011-12-21,Research and Markets: Succession Planning: Preparing Tomorrow's Leaders,Rise,0.0089,71,research and market succession planning preparing tomorrow leader,65,8,8,other
nifty_391,2011-12-21,"Gold extends gains above $1,640/oz after ECB tender",Rise,0.0089,51,gold extends gain above after ecb tender,40,7,6,precious metals
nifty_391,2011-12-21,CERF Incorporated Announces Dividend of $0.06 per Share,Rise,0.0089,55,cerf incorporated announces dividend per share,46,6,3,quarterly results (2)
nifty_391,2011-12-21,Help Not Wanted: Americans Unlikely to Address Financial Planning in 2012,Rise,0.0089,73,help not wanted american unlikely address financial planning,60,8,8,other
nifty_391,2011-12-21,PRECIOUS-Gold surrenders gains as euro slips lower,Rise,0.0089,50,precious gold surrender gain euro slip lower,44,7,6,precious metals
nifty_391,2011-12-21,"Research and Markets: OneWest Bank, FSB - Mergers & Acquisitions (M&A;), Partnerships & Alliances and Investment Report",Rise,0.0089,119,research and market onewest bank fsb merger acquisition partnership alliance and investment report,98,13,8,other
nifty_391,2011-12-21,Crexendo Announces Quarterly Dividend,Rise,0.0089,37,crexendo announces quarterly dividend,37,4,3,quarterly results (2)
nifty_391,2011-12-21,ING U.S. Encourages More Consumers to Make Retirement Planning and Saving a Priority in the New Year,Rise,0.0089,100,ing encourages more consumer make retirement planning and saving priority the new year,86,13,8,other
nifty_391,2011-12-21,Bank of Commerce Holdingsâ¢ Announces Fourth Quarter Cash Dividend of $0.03,Rise,0.0089,76,bank commerce holdingsâ announces fourth quarter cash dividend,62,8,3,quarterly results (2)
nifty_391,2011-12-21,Stern Advice: The top 10 money stories of 2011,Rise,0.0089,46,stern advice the top money story,32,6,8,other
nifty_391,2011-12-21,PRECIOUS-Gold steady as Europe debt worries persist,Rise,0.0089,51,precious gold steady europe debt worry persist,46,7,6,precious metals
nifty_391,2011-12-21,Workday plans to raise up to $500 mln in 2012 IPO-report,Rise,0.0089,56,workday plan raise mln ipo report,33,6,5,other
nifty_391,2011-12-21,FAA Mandates Longer Rest Periods for Pilots,Rise,0.0089,43,faa mandate longer rest period for pilot,40,7,9,aviation industry
nifty_392,2011-12-22,Southwest's Integration of AirTran Continues,Rise,0.0089,44,southwest integration airtran continues,39,4,9,aviation industry
nifty_394,2011-12-28,REG - MCB Bank LimitedMCB Bank Limited. - Dispatch of Third Interim Cash Dividend Warrants,Rise,0.0103,90,reg mcb bank limitedmcb bank limited dispatch third interim cash dividend warrant,81,12,3,quarterly results (2)
nifty_394,2011-12-28,"PRECIOUS-Gold dips, economic growth prospects weigh",Rise,0.0103,51,precious gold dip economic growth prospect weigh,48,7,6,precious metals
nifty_394,2011-12-28,"The Taiwan Fund, Inc. Indicates Dividend Amount",Rise,0.0103,47,the taiwan fund inc indicates dividend amount,45,7,3,quarterly results (2)
nifty_394,2011-12-28,"Gold down 2 percent, at 3-month low as dollar surges",Rise,0.0103,52,gold down percent month low dollar surge,40,7,6,precious metals
nifty_394,2011-12-28,Buyers Peevish as Asia IPOs  Pile Up,Rise,0.0103,36,buyer peevish asia ipo pile,27,5,5,other
nifty_394,2011-12-28,Airlines Count Down to Safest Year,Rise,0.0103,34,airline count down safest year,30,5,9,aviation industry
nifty_394,2011-12-28,Gold Left Some Investors in Dust,Rise,0.0103,32,gold left some investor dust,28,5,6,precious metals
nifty_395,2011-12-29,Gold Keeps Sliding,Neutral,-0.0049,18,gold keep sliding,17,3,6,precious metals
nifty_395,2011-12-29,"Gold, Silver Plumb Recent Lows",Neutral,-0.0049,30,gold silver plumb recent low,28,5,6,precious metals
nifty_395,2011-12-29,West African Skies Beckon More Carriers,Neutral,-0.0049,39,west african sky beckon more carrier,36,6,9,aviation industry
nifty_396,2012-01-03,"Gold Ends Above $1,600",Neutral,0.0016,22,gold end above,14,3,6,precious metals
nifty_397,2012-01-04,Gold Climbs for Third Day,Neutral,0.0027,25,gold climb for third day,24,5,6,precious metals
nifty_398,2012-01-05,Boeing to Shut Tanker Plant,Neutral,-0.0026,27,boeing shut tanker plant,24,4,9,aviation industry
nifty_399,2012-01-09,"PRECIOUS-Gold eases on firm dollar, euro zone fear",Rise,0.0087,50,precious gold eas firm dollar euro zone fear,44,8,6,precious metals
nifty_399,2012-01-09,REG - HSBC Holdings PLC - Scrip Dividend - Exchange Rate,Rise,0.0087,56,reg hsbc holding plc scrip dividend exchange rate,49,8,3,quarterly results (2)
nifty_399,2012-01-09,Thomson CompuMark and EnCirca Help Clients 'Opt-Out' from .XXX,Rise,0.0087,62,thomson compumark and encirca help client opt out from xxx,58,10,8,other
nifty_399,2012-01-09,Schwab Finds U.S. Fixed Income Exchange-Traded Funds Gain Favor While Gold Loses Luster With Advisors,Rise,0.0087,101,schwab find fixed income exchange traded fund gain favor while gold loses luster with advisor,93,15,6,precious metals
nifty_399,2012-01-09,"China regulator vows to clean up IPOs, delistings",Rise,0.0087,49,china regulator vow clean ipo delistings,40,6,5,other
nifty_399,2012-01-09,PRECIOUS-Gold recovers as euro edges up against the dollar,Rise,0.0087,58,precious gold recovers euro edge against the dollar,51,8,6,precious metals
nifty_399,2012-01-09,Research and Markets: What Venture Capitalists Need to Know About the Market for IPOs in 2012,Rise,0.0087,93,research and market what venture capitalist need know about the market for ipo,78,13,5,other
nifty_399,2012-01-09,The Principal Broadens Services for Retirement Plan Fiduciaries,Rise,0.0087,63,the principal broadens service for retirement plan fiduciary,60,8,8,other
nifty_399,2012-01-09,Gold eases on technical selling,Rise,0.0087,31,gold eas technical selling,26,4,6,precious metals
nifty_399,2012-01-09,"ARMOUR Residential REIT, Inc. Announces Public Offering of 9,000,000 Shares of Common Stock",Rise,0.0087,91,armour residential reit inc announces public offering share common stock,72,10,3,quarterly results (2)
nifty_399,2012-01-09,Pacific Rubiales 2012 Outlook & Guidance,Rise,0.0087,40,pacific rubiales outlook guidance,33,4,3,quarterly results (2)
nifty_399,2012-01-09,PRECIOUS-Gold inches up; euro zone concerns remain,Rise,0.0087,50,precious gold inch euro zone concern remain,43,7,6,precious metals
nifty_399,2012-01-09,SUPERVALU Declares Quarterly Dividend,Rise,0.0087,37,supervalu declares quarterly dividend,37,4,3,quarterly results (2)
nifty_399,2012-01-09,"Euro, Gold Move in Lockstep",Rise,0.0087,27,euro gold move lockstep,23,4,6,precious metals
nifty_399,2012-01-09,Shareholder Revolt Lifts TNT,Rise,0.0087,28,shareholder revolt lift tnt,27,4,8,other
nifty_400,2012-01-10,Urban Outfitters CEO Resigns,Neutral,0.0005,28,urban outfitter ceo resigns,27,4,8,other
nifty_400,2012-01-10,Urban Outfitters' CEO Quits,Neutral,0.0005,27,urban outfitter ceo quits,25,4,8,other
nifty_400,2012-01-10,Gold Climbs to Four-Week High,Neutral,0.0005,29,gold climb four week high,25,5,6,precious metals
nifty_400,2012-01-10,Website of China Communist Party Mouthpiece Plans IPO,Neutral,0.0005,53,website china communist party mouthpiece plan ipo,49,7,5,other
nifty_401,2012-01-11,Fannie CEO Williams to Resign,Neutral,0.0024,29,fannie ceo williams resign,26,4,8,other
nifty_403,2012-01-17,Venoco Agrees to CEO's $735 Million Takeover Bid,Rise,0.0111,48,venoco agrees ceo million takeover bid,38,6,8,other
nifty_403,2012-01-17,JAL Taps New President,Rise,0.0111,22,jal tap new president,21,4,8,other
nifty_403,2012-01-17,Sunshine Oilsands Cleared for Hong Kong IPO,Rise,0.0111,43,sunshine oilsands cleared for hong kong ipo,43,7,5,other
nifty_403,2012-01-17,"Airbus, Boeing Rivalry Intensifies",Rise,0.0111,34,airbus boeing rivalry intensifies,33,4,9,aviation industry
nifty_404,2012-01-18,"MIDCAP-Acrux, DWS and Telstra top Australian dividend yields",Rise,0.0053,60,midcap acrux dws and telstra top australian dividend yield,58,9,3,quarterly results (2)
nifty_404,2012-01-18,"Silver to Explode Upward ... Regretfully, Most Will Miss out on This Next Great Wave of Wealth Creation",Rise,0.0053,103,silver explode upward regretfully most will miss out this next great wave wealth creation,89,14,6,precious metals
nifty_404,2012-01-18,PRECIOUS-Gold off one-month high; euro zone eyed,Rise,0.0053,48,precious gold off one month high euro zone eyed,47,9,6,precious metals
nifty_404,2012-01-18,CommonWealth REIT Announces 2011 Dividend Allocation,Rise,0.0053,52,commonwealth reit announces dividend allocation,47,5,3,quarterly results (2)
nifty_404,2012-01-18,Agilent Technologies Announces First Cash Dividend of 10 Cents per Share,Rise,0.0053,72,agilent technology announces first cash dividend cent per share,63,9,3,quarterly results (2)
nifty_404,2012-01-18,PRECIOUS-Gold eases as euro rally loses traction,Rise,0.0053,48,precious gold eas euro rally loses traction,43,7,6,precious metals
nifty_404,2012-01-18,Research and Markets: What VC-Funded CEOs Need to Know About the Market for IPOs in 2012,Rise,0.0053,88,research and market what funded ceo need know about the market for ipo,70,13,5,other
nifty_404,2012-01-18,REG - National Grid PLC - Dividend Reinvestment,Rise,0.0053,47,reg national grid plc dividend reinvestment,43,6,3,quarterly results (2)
nifty_404,2012-01-18,Ocean Shore Holding Co.Announces Quarterly Cash Dividend,Rise,0.0053,56,ocean shore holding announces quarterly cash dividend,53,7,3,quarterly results (2)
nifty_404,2012-01-18,"Gold rises for 3rd day on euro, equities gains",Rise,0.0053,46,gold rise for day euro equity gain,34,7,6,precious metals
nifty_404,2012-01-18,UPDATE 1-China Auto Rental files for IPO of up to $300 mln,Rise,0.0053,58,update china auto rental file for ipo mln,41,8,5,other
nifty_404,2012-01-18,First Advantage Bancorp Announces Quarterly Cash Dividend,Rise,0.0053,57,first advantage bancorp announces quarterly cash dividend,57,7,3,quarterly results (2)
nifty_404,2012-01-18,Cardinal Financial Corporation Declares Quarterly Dividend,Rise,0.0053,58,cardinal financial corporation declares quarterly dividend,58,6,3,quarterly results (2)
nifty_404,2012-01-18,"Kinder Morgan, Inc. Declares Quarterly Dividend of $0.31 Per Share - Exceeds Annual Budget",Rise,0.0053,90,kinder morgan inc declares quarterly dividend per share exceeds annual budget,77,11,3,quarterly results (2)
nifty_404,2012-01-18," Viterra Announces Record Annual Financial Performance, Fourth Quarter Results and a Dividend Increase",Rise,0.0053,102,viterra announces record annual financial performance fourth quarter result and dividend increase,97,12,3,quarterly results (2)
nifty_404,2012-01-18,Quantum Leap sees gold in mining social media data,Rise,0.0053,50,quantum leap see gold mining social medium data,47,8,6,precious metals
nifty_404,2012-01-18, FP Newspapers Inc. Announces Monthly Dividend-January 2012,Rise,0.0053,59,newspaper inc announces monthly dividend january,48,6,3,quarterly results (2)
nifty_404,2012-01-18,PRECIOUS-Gold steady; IMF funding hopes support,Rise,0.0053,47,precious gold steady imf funding hope support,45,7,6,precious metals
nifty_404,2012-01-18,"Gold poised to clear $2,000 bar",Rise,0.0053,31,gold poised clear bar,21,4,6,precious metals
nifty_404,2012-01-18,Reliance Comm may seek up to $1.5 billion in unit IPO: sources,Rise,0.0053,62,reliance comm may seek billion unit ipo source,46,8,5,other
nifty_404,2012-01-18,China unit of Taiwan's ASE launches $83 mln Shanghai IPO,Rise,0.0053,56,china unit taiwan ase launch mln shanghai ipo,45,8,5,other
nifty_404,2012-01-18,AirTran Ordered to Reinstate Pilot,Rise,0.0053,34,airtran ordered reinstate pilot,31,4,9,aviation industry
nifty_404,2012-01-18,Airbus Keeps Top Spot Over Boeing,Rise,0.0053,33,airbus keep top spot over boeing,32,6,9,aviation industry
nifty_405,2012-01-19,Old Navy President Resigns,Neutral,0.0037,26,old navy president resigns,26,4,8,other
nifty_405,2012-01-19,Southwest to Hold Capacity Flat,Neutral,0.0037,31,southwest hold capacity flat,28,4,9,aviation industry
nifty_405,2012-01-19,Rockwell Collins Expects Business-Jet Business Lift,Neutral,0.0037,51,rockwell collins expects business jet business lift,51,7,9,aviation industry
nifty_405,2012-01-19,Airbus Raises Price of A320,Neutral,0.0037,27,airbus raise price,18,3,9,aviation industry
nifty_406,2012-01-23,AMR to Write Down Some Aircraft,Neutral,-0.0011,31,amr write down some aircraft,28,5,9,aviation industry
nifty_406,2012-01-23,Ocado Finance Chief Quits,Neutral,-0.0011,25,ocado finance chief quits,25,4,8,other
nifty_406,2012-01-23,CEO's Pitch for 3M Proves Hard Sell,Neutral,-0.0011,35,ceo pitch for prof hard sell,28,6,8,other
nifty_408,2012-01-25,Airbus Reveals Cause of A380 Cracks,Fall,-0.0051,35,airbus reveals cause crack,26,4,9,aviation industry
nifty_408,2012-01-25,US Air Affirms Interest in AMR,Fall,-0.0051,30,air affirms interest amr,24,4,9,aviation industry
nifty_408,2012-01-25,Gold Turns Positive,Fall,-0.0051,19,gold turn positive,18,3,6,precious metals
nifty_408,2012-01-25,Norwegian Airline in Huge Jet Order,Fall,-0.0051,35,norwegian airline huge jet order,32,5,9,aviation industry
nifty_408,2012-01-25,Peterson Institute's Bergsten to Step Down,Fall,-0.0051,42,peterson institute bergsten step down,37,5,8,other
nifty_408,2012-01-25,CA Raises Dividend Fivefold,Fall,-0.0051,27,raise dividend fivefold,23,3,3,quarterly results (2)
nifty_408,2012-01-25,Fortress Chief Daniel Mudd Resigns,Fall,-0.0051,34,fortress chief daniel mudd resigns,34,5,8,other
nifty_408,2012-01-25,British Airways Holds the Keys to AMR,Fall,-0.0051,37,british airway hold the key amr,31,6,9,aviation industry
nifty_408,2012-01-25,Tiny Airline Cashes In on Small Cities,Fall,-0.0051,38,tiny airline cash small city,28,5,9,aviation industry
nifty_408,2012-01-25,Del Frisco's Plans IPO of  $100 Million,Fall,-0.0051,39,del frisco plan ipo million,27,5,5,other
nifty_409,2012-01-26,Airlines Post Strong Results,Neutral,-0.0005,28,airline post strong result,26,4,9,aviation industry
nifty_409,2012-01-26,"Boeing, UTC Detail Challenges",Neutral,-0.0005,29,boeing utc detail challenge,27,4,9,aviation industry
nifty_410,2012-01-30,Air New Zealand CEO to Step Down,Neutral,-0.0004,32,air new zealand ceo step down,29,6,8,other
nifty_410,2012-01-30,Ryanair Swings to a Profit,Neutral,-0.0004,26,ryanair swing profit,20,3,9,aviation industry
nifty_410,2012-01-30,Gold's Fall Draws Coin Fans,Neutral,-0.0004,27,gold fall draw coin fan,23,5,6,precious metals
nifty_411,2012-01-31,	and Aflac's Climbs 25%,Rise,0.0088,23,and aflac climb,15,3,6,precious metals
nifty_411,2012-01-31,Gold Adds Small Gains,Rise,0.0088,21,gold add small gain,19,4,6,precious metals
nifty_411,2012-01-31,Scaled-Down IPO Marks Weak Start in Shanghai,Rise,0.0088,44,scaled down ipo mark weak start shanghai,40,7,5,other
nifty_411,2012-01-31,"For Job-Seekers, a New Push to Keep Financial Skeletons Buried",Rise,0.0088,62,for job seeker new push keep financial skeleton buried,54,9,8,other
nifty_412,2012-02-01,REG - Telecom Egypt S.A.E - Announcement of Dividend Distribution Dates,Neutral,0.0016,71,reg telecom egypt announcement dividend distribution date,57,7,3,quarterly results (2)
