Article_1_Text,Article_2_Text,Date_Difference,SBERT_Similarity,Entities_1,Entities_2
cisco stuns investor weak profit outlook,research and market germany branon the business directory includes company more than million industry keywords including email homepage,608,0.08288318663835526,"['c', '##isco']","['g', '##erman']"
cisco stuns investor weak profit outlook,fusion forecast revenue above estimate share jump,806,0.3782694935798645,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,treasury nervous investor chase bond yield record low,477,0.2261488139629364,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,update lubrizol boost forecast after profit beat,195,0.3803216218948364,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market computer system design and related service industry the united state industry size growth trend and competitive analysis,981,0.13948215544223785,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market boomer demographic and medium usage typical day boomer account for one third all internet traffic,373,0.12145750224590302,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market global thermal imaging market,1113,0.005619430914521217,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,nasa outsourcing may benefit large contractor,371,0.1932215541601181,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,china data help wall alcoa fall late,394,0.28673267364501953,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,two more treasury sale announced,78,0.003973846323788166,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market whitehall cio trend tracking central government ict decision maker trend,981,0.15659375488758087,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock snapshot future edge lower after soft economic data,1219,0.3858405649662018,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock wall street flat before slovakia vote fund,244,0.2723195552825928,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock wall open lower after tuesday rally result eyed,728,0.3210562467575073,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,tech stock slip zynga get downgraded,390,0.2556259334087372,"['c', '##isco']","['##yn', '##ga']"
cisco stuns investor weak profit outlook,new ponemon study show that reliance usernames and password inhibits online business,798,0.16547346115112305,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,price for year treasury price fall point after ism,1000,0.1783582717180252,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market apple computer company profile,518,0.272098571062088,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,prada report surge sale,1099,0.2542407512664795,"['c', '##isco']","['p', '##rada']"
cisco stuns investor weak profit outlook,update nordex expects sale profit rise,47,0.2845151722431183,"['c', '##isco']","['##de', '##x']"
cisco stuns investor weak profit outlook,winnebago profit top street view share surge,55,0.28723230957984924,"['c', '##isco']","['##ne', '##bag', '##o']"
cisco stuns investor weak profit outlook,the market for pain therapy will grow annual rate percent over the next year,673,0.19148024916648865,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,printing stock catch wall street eye,1036,0.3324388861656189,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock future decline german data disappoints,593,0.41359061002731323,"['c', '##isco']","['g', '##erman']"
cisco stuns investor weak profit outlook,aduro biotech secures million series financing,1218,0.06659095734357834,"['c', '##isco']","['ad', '##uro']"
cisco stuns investor weak profit outlook,hellenic telecommunication organization celldex therapeutic biggest price decliners ote cldx,247,0.2956855595111847,"['c', '##isco']","['##eni', 'cell', '##de', '##x']"
cisco stuns investor weak profit outlook,year note auction see weakest demand over year,260,0.16612428426742554,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,ppg industry profit rise,1345,0.31120750308036804,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,update capital one beat forecast but share fall,20,0.4565092921257019,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,update invesco profit meet analyst view,197,0.5515249371528625,"['c', '##isco']","['in', '##ves', '##co']"
cisco stuns investor weak profit outlook,stock future little changed ahead home sale data,1055,0.3767591714859009,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,update aep profit tightens earnings outlook,259,0.4880215525627136,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,german drug firm target china,1357,0.1897357702255249,"['c', '##isco']","['g', '##erman']"
cisco stuns investor weak profit outlook,networking company secure file and folder with cryptzone simple encryption platform,1020,0.13273885846138,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,rsa chief fault nsa for security industry mistrust,1112,0.28317728638648987,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market investment medical equipment industry remained steady billion,342,0.235953688621521,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,money market future signal worry higher rate,385,0.21897917985916138,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,treasury lack staff monitor bailout fund,225,0.05662120506167412,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market epicast report asthma epidemiology forecast,1324,0.0989065021276474,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock tech lead wall higher intel after result,391,0.30770137906074524,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market nicaragua mobile and fixed telecommunication and pay market report xinwei entry will shake mobile telecom market,1301,0.26781898736953735,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,panel top industry executive discus biotech and big pharma what next bio international convention keynote,462,0.21236538887023926,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock snapshot dow industrials quote delayed open,229,0.214093416929245,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market the indian mobile device market come age india mobile device market grew more than million unit shipment,146,0.11532324552536011,"['c', '##isco']","['in', '##dian', '##dia']"
cisco stuns investor weak profit outlook,pharma share rise,1168,0.2148699313402176,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,big pharma head big apple for interphex new york industrial info news alert,1128,0.163405641913414,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,bio responds shareholder inquiry following immune therapy sector recent market decline,1041,0.34741729497909546,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,skillsoft help security professional prepare for council certified ethical hacker exam,734,0.18264219164848328,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market global influence antibody attribute clinical success corporate technology breakdown,1099,0.14752215147018433,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,united continental fourth quarter profit top estimate share sag outlook,1079,0.4758991599082947,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,synageva biopharma present upcoming investor conference,539,0.24971111118793488,"['c', '##isco']","['s', '##yna', '##ge', '##va', 'bio', '##rma']"
cisco stuns investor weak profit outlook,research and market china pharmaceutical equipment industry report,1107,0.12747040390968323,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock future dip with global concern view tesla soar,1107,0.4379986524581909,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock wall open higher china stimulus hope calm euro zone,475,0.22875238955020905,"['c', '##isco']",['euro']
cisco stuns investor weak profit outlook,research and market epidemiology social anxiety disorder highly morbid anxiety disorder will continue remain significant public health burden,558,-0.009079361334443092,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,citi asked explain data breach,125,0.21656066179275513,"['c', '##isco']","['c', '##iti']"
cisco stuns investor weak profit outlook,research and market pharmaceutical pricing distribution japan update,1203,0.12615768611431122,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,wombat security technology key sponsor for leading analyst firm security awareness training webinar,1153,0.20707587897777557,"['c', '##isco']","['w', '##omb']"
cisco stuns investor weak profit outlook,research and market worldwide notebook forecast includes forecast worldwide notebook market volume,469,0.19231928884983063,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market computer service market report,99,0.164750874042511,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,stock future bounce modestly after sell off fed minute due,1338,0.2680836617946625,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market global portable medical device market equipment semiconductor component,945,0.05638305842876434,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,orexigen therapeutic announces presentation upcoming investor conference,638,0.2681712508201599,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,treasury bond dip investor look bernanke,524,0.21859917044639587,"['c', '##isco']",[]
cisco stuns investor weak profit outlook,research and market european bipolar disorder market highlight,1210,0.04788472130894661,"['c', '##isco']","['euro', '##pe', '##an']"
cisco stuns investor weak profit outlook,research and market strategy for future growth africa mobile market now available,182,0.1098380833864212,"['c', '##isco']","['##f', '##rica']"
